index,age,workclass,education,marital-status,occupation,race,sex,native-country,salary
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Other,White,Male,North America,>50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
*,*,Non-Government,*,*,Technical,White,Female,North America,<=50K
